time	theta_jn	ra	psi	phi_orb	mtotal_ref	mtotal	logw	logprior	logl	hrss	deltalogll1	deltaloglh1	deltalogl	dec	
1.11117845303554e+09	4.90429901774589e-01	5.68881038063324e+00	1.46663759266404e+00	9.38839483217987e-01	1.00000000000000e+02	2.38460420566991e+02	-4.00513316191756e+01	1.86191728669876e+02	-1.82880070724646e+03	6.06880526958552e-21	4.22029786768607e+01	8.49369093359733e+01	1.27139888012834e+02	1.59485533825113e-01	
1.11117845303927e+09	4.33372058836095e-01	5.65631447518038e+00	3.04349013836408e+00	2.82595903880604e+00	1.00000000000000e+02	2.39250418859867e+02	-3.72780309171979e+01	1.86597545766508e+02	-1.82879898024638e+03	5.20715893959387e-21	4.05305624623675e+01	8.53984791825231e+01	1.27141615012921e+02	6.38570381820825e-01	
1.11117845303920e+09	2.60548474200084e-01	5.72887299547615e+00	2.95701934027062e+00	2.71027518522586e+00	1.00000000000000e+02	2.34966299895520e+02	-4.08065939662099e+01	1.86941218426066e+02	-1.82879734993652e+03	4.83121854513590e-21	4.06754712839493e+01	8.65161609401413e+01	1.27143245322775e+02	5.75337969126939e-01	
1.11117845303232e+09	7.40551462601047e-01	4.86090215431909e+00	2.16349903009229e+00	6.02654167832378e+00	1.00000000000000e+02	2.37885106973317e+02	-4.03444997770291e+01	1.84860618205354e+02	-1.82879467217451e+03	7.60421198918440e-21	4.01486805867042e+01	8.68822065559082e+01	1.27145923084787e+02	8.72479547761647e-01	
1.11117845303080e+09	5.21190756057920e-01	4.70270549633730e+00	1.10640017726780e+00	1.85844825310233e+00	1.00000000000000e+02	2.36420947942089e+02	-3.97834304280884e+01	1.84919741171979e+02	-1.82879465197316e+03	7.69695573446683e-21	4.05263229647164e+01	8.70385206793726e+01	1.27145943286137e+02	7.72773591400133e-01	
1.11117845303899e+09	5.21120638203027e-02	5.07537848996088e+00	2.21362263854759e-01	3.38471773491201e+00	1.00000000000000e+02	2.26951591753639e+02	-3.89168881731974e+01	1.86261018581863e+02	-1.82879227796758e+03	5.13993423485746e-21	4.10863931575316e+01	8.63910583240649e+01	1.27148317291718e+02	9.95055865565564e-01	
1.11117845303621e+09	1.59613457650157e-01	5.13923409222345e+00	7.56151194510267e-01	1.13377881931810e+00	1.00000000000000e+02	2.37413814481005e+02	-4.03350205956369e+01	1.86207925950780e+02	-1.82879212084515e+03	5.27076621236512e-21	3.97420856581653e+01	8.73995624801788e+01	1.27148474414148e+02	9.63179164334766e-01	
1.11117845303672e+09	6.21533237744656e-01	5.16252173328726e+00	2.51859241411252e-01	4.71767214291901e-01	1.00000000000000e+02	2.33676932851280e+02	-4.02960889291150e+01	1.85410147995500e+02	-1.82879200455150e+03	6.57892348780184e-21	4.05645647782584e+01	8.63236501646857e+01	1.27148590707793e+02	8.96873602419156e-01	
1.11117845304065e+09	1.20211296920303e-01	5.16452184883621e+00	2.28503014270908e+00	5.13187927502939e+00	1.00000000000000e+02	2.19979280358255e+02	-4.05080648416818e+01	1.86212744998293e+02	-1.82879186413390e+03	5.37589945605720e-21	4.01224749604543e+01	8.70240997903921e+01	1.27148731125396e+02	9.00996288729510e-01	
1.11117845303810e+09	5.07891290141801e-01	5.39929433912925e+00	1.24702514917595e+00	4.55341920057267e+00	1.00000000000000e+02	2.36029312271555e+02	-4.07455428826407e+01	1.86031482831513e+02	-1.82878975283090e+03	5.56985773067912e-21	4.20189235631051e+01	8.61752387446968e+01	1.27150842428396e+02	9.31299438942770e-01	
1.11117845304167e+09	2.01667087707837e-01	5.70023096999839e+00	1.27593712967192e+00	3.70777801744403e+00	1.00000000000000e+02	2.22248116656711e+02	-4.07474895672351e+01	1.87016896546385e+02	-1.82878858752126e+03	4.79641022124628e-21	3.97147779615744e+01	8.76784734088344e+01	1.27152007738033e+02	4.96684670432293e-01	
1.11117845304055e+09	1.60946921517498e-01	5.65441953365403e+00	1.17123708458146e-01	2.92482148562740e+00	1.00000000000000e+02	2.36241520614837e+02	-4.04942533338723e+01	1.86801713196362e+02	-1.82878733384366e+03	4.89592976619694e-21	4.00320292187452e+01	8.71572955773726e+01	1.27153261415639e+02	6.92501619383298e-01	
1.11117845304281e+09	7.81805121778142e-02	5.69071161653398e+00	2.54481082134797e+00	4.87631231415221e+00	1.00000000000000e+02	2.24482436339725e+02	-3.92557526516563e+01	1.87035405057465e+02	-1.82878658158340e+03	4.73621427239388e-21	4.14288183962273e+01	8.60920552651954e+01	1.27154013675901e+02	5.52012867440587e-01	
1.11117845303892e+09	6.61412271273619e-01	5.68133166856841e+00	5.88434769217440e-01	3.15556259937376e+00	1.00000000000000e+02	2.32919690910567e+02	-3.89600548026987e+01	1.86067187665549e+02	-1.82878549785739e+03	6.17231251272105e-21	4.21432969602972e+01	8.39043652925542e+01	1.27155097401903e+02	3.68953110833492e-01	
1.11117845303813e+09	2.02588322101181e-01	5.00116912211090e+00	2.72078861416378e+00	2.94080104181192e+00	1.00000000000000e+02	2.28018760704517e+02	-4.04254601273948e+01	1.86056874328479e+02	-1.82878548533484e+03	5.37588183853038e-21	4.17315055401845e+01	8.55549515789544e+01	1.27155109924453e+02	1.01075891194918e+00	
1.11117845303025e+09	2.04538774729730e-01	4.66778254699997e+00	9.48849010037833e-03	4.09446506317707e+00	1.00000000000000e+02	2.33269939190358e+02	-3.89307525471289e+01	1.85661367064545e+02	-1.82878509166269e+03	6.29514723790383e-21	3.99901825585961e+01	8.59176274541977e+01	1.27155503596603e+02	8.33134208322423e-01	
1.11117845303935e+09	2.36583220524128e-01	5.73593867167455e+00	3.00084463290525e+00	5.70061332996860e+00	1.00000000000000e+02	2.36029459076723e+02	-3.92122131280896e+01	1.86899545919418e+02	-1.82878425554584e+03	4.97611435790186e-21	4.05652476570236e+01	8.58608430331357e+01	1.27156339713458e+02	4.37677202992996e-01	
1.11117845304042e+09	3.91219565102538e-02	5.70998828607181e+00	2.59070563570888e-01	2.39033992028338e+00	1.00000000000000e+02	2.19802689960796e+02	-4.08766880622176e+01	1.86872209435292e+02	-1.82878346603728e+03	5.09463649461146e-21	3.98624318911922e+01	8.76336338300426e+01	1.27157129222018e+02	2.52354089673488e-01	
1.11117845304179e+09	1.69479219682835e-01	5.71362032194456e+00	1.30686693443814e+00	3.96151386378069e-01	1.00000000000000e+02	2.26827883756902e+02	-3.90705556838906e+01	1.86897682114330e+02	-1.82878201396672e+03	4.99875178338934e-21	3.97310517878057e+01	8.64496517675045e+01	1.27158581292576e+02	4.01142300758855e-01	
1.11117845303532e+09	8.04318997814621e-01	5.14170748044623e+00	9.48474589798759e-01	1.42323500602062e+00	1.00000000000000e+02	2.38562069459173e+02	-3.88716035174071e+01	1.85084531962888e+02	-1.82877814081402e+03	7.09355203115496e-21	4.26435178725696e+01	8.36746875298261e+01	1.27162454445282e+02	9.15946440471088e-01	
1.11117845304022e+09	2.90807898544926e-01	5.69954501784154e+00	2.50480893307641e+00	5.09827171579310e+00	1.00000000000000e+02	2.26641525533834e+02	-3.99925408231524e+01	1.86928794432082e+02	-1.82877627131758e+03	4.92533491567834e-21	4.17850615024561e+01	8.53712782110020e+01	1.27164323941714e+02	4.62069501163627e-01	
1.11117845303981e+09	1.11605315322579e+00	5.62374402531114e+00	1.58355713040159e+00	1.29086374367646e+00	1.00000000000000e+02	2.35064764453604e+02	-3.84047617989520e+01	1.84213968731530e+02	-1.82877560287751e+03	9.37084259189217e-21	3.98614719256625e+01	8.53521616048557e+01	1.27164992381786e+02	6.81468005697983e-01	
1.11117845303884e+09	1.14867204890484e-01	5.33032769729331e+00	2.89926065732532e+00	2.91236936774816e+00	1.00000000000000e+02	2.34200152781608e+02	-3.70902329829983e+01	1.86512099835026e+02	-1.82877353261387e+03	5.02389682712211e-21	4.18108123595015e+01	8.60126405460436e+01	1.27167062645427e+02	8.77909049638734e-01	
1.11117845304082e+09	3.00757980577261e-01	5.74942712414438e+00	7.85255551809819e-01	2.90886934642147e+00	1.00000000000000e+02	2.23171908574072e+02	-4.02444601019829e+01	1.86871884393152e+02	-1.82877015698522e+03	5.09546790178998e-21	4.04187644242473e+01	8.73062281033876e+01	1.27170438274081e+02	2.51079940423161e-01	
1.11117845303999e+09	1.30274579588510e-02	5.59952798126044e+00	3.02107043547553e+00	5.79557697186707e+00	1.00000000000000e+02	2.29263615759652e+02	-4.03463504370789e+01	1.86697223276378e+02	-1.82876863123116e+03	5.08614374135037e-21	3.99286295762599e+01	8.71827282178298e+01	1.27171964028135e+02	6.30939451317171e-01	
1.11117845303566e+09	9.75754482407960e-02	4.72524144194837e+00	2.32902141241649e+00	2.81207544255141e+00	1.00000000000000e+02	2.25904259021138e+02	-3.92447967146377e+01	1.85757165127904e+02	-1.82876426782773e+03	5.84783604947307e-21	3.96049405427441e+01	8.64037919081169e+01	1.27176327431567e+02	9.87019917560597e-01	
1.11117845303582e+09	2.99139769014164e-01	5.20857439653914e+00	2.12698834624976e+00	2.65528942164765e+00	1.00000000000000e+02	2.38548066532298e+02	-4.05724757336425e+01	1.85995526899116e+02	-1.82876375594004e+03	5.54605274877881e-21	4.22630672135217e+01	8.63107402902262e+01	1.27176839319261e+02	9.69228759231604e-01	
1.11117845303688e+09	4.38289970630916e-01	5.34011698668817e+00	1.01191298835890e+00	1.20867195796680e+00	1.00000000000000e+02	2.37125523079483e+02	-4.08880195340425e+01	1.85876165332694e+02	-1.82876363568371e+03	5.99489519604090e-21	4.18302732077735e+01	8.56436577741165e+01	1.27176959575582e+02	8.15263577659655e-01	
1.11117845303150e+09	1.97786391781964e-01	4.83891074259477e+00	2.92032405188185e+00	6.15510035590326e-01	1.00000000000000e+02	2.41635374417107e+02	-4.01541865543827e+01	1.85520296490987e+02	-1.82876233622135e+03	6.50066560130752e-21	4.10705762565686e+01	8.57333054551016e+01	1.27178259037944e+02	8.44427425068488e-01	
1.11117845303911e+09	5.58329891294810e-01	5.47238937204811e+00	1.12106908963270e+00	1.16014509346435e+00	1.00000000000000e+02	2.34794547583450e+02	-3.93912904184257e+01	1.85729183188366e+02	-1.82875772896916e+03	6.05381819578235e-21	4.10478911481441e+01	8.58519993958728e+01	1.27182866290134e+02	9.07688299671857e-01	
1.11117845303903e+09	1.78258117713668e-01	5.08949211644186e+00	3.14133951742972e+00	6.14893391269053e+00	1.00000000000000e+02	2.24868081693163e+02	-4.08726157735776e+01	1.86198571396389e+02	-1.82875724160194e+03	5.42112744161394e-21	3.99737672063555e+01	8.73573868724889e+01	1.27183353657357e+02	8.85436419582730e-01	
1.11117845303675e+09	5.39510103873905e-01	4.97837760470157e+00	6.52970870333505e-01	9.53497754626716e-01	1.00000000000000e+02	2.33913699881426e+02	-4.00286634138460e+01	1.85631640586171e+02	-1.82875638758389e+03	6.09905249601074e-21	4.15820977891512e+01	8.56256629354062e+01	1.27184207675406e+02	9.57902721307385e-01	
1.11117845304202e+09	9.03066228118956e-01	5.72893083603322e+00	1.76171982956812e+00	4.01551827001543e+00	1.00000000000000e+02	2.26163900441809e+02	-3.69154649435205e+01	1.85176399114969e+02	-1.82875577278902e+03	7.64918518729429e-21	3.79095884852269e+01	8.65321973384347e+01	1.27184822470277e+02	4.44765496679363e-01	
1.11117845303487e+09	4.58845086013444e-01	5.71862792518099e+00	2.80343162357899e+00	2.52423790005764e+00	1.00000000000000e+02	2.39999790175596e+02	-3.56335412064882e+01	1.86021428578909e+02	-1.82875538773048e+03	6.32020501128263e-21	3.75541795211011e+01	8.54240554869998e+01	1.27185207528812e+02	2.02830170341651e-01	
1.11117845303738e+09	8.66789407632573e-01	5.72395990841578e+00	1.36437149208332e+00	8.45180925083749e-01	1.00000000000000e+02	2.33906123902088e+02	-4.04962113718788e+01	1.85240684006723e+02	-1.82875504737085e+03	7.64346693679694e-21	4.20340015654716e+01	8.51839206238541e+01	1.27185547888445e+02	2.84604290703708e-01	
1.11117845304026e+09	1.85386162872300e-01	5.50472415670234e+00	2.60193878107352e+00	2.28249734222210e+00	1.00000000000000e+02	2.28378976159303e+02	-4.06406695328219e+01	1.86306790386359e+02	-1.82875370941004e+03	5.49589730463690e-21	4.05208589959051e+01	8.72288800753057e+01	1.27186885849258e+02	7.30237905933300e-01	
1.11117845304123e+09	1.07474548060051e-01	5.54141552573541e+00	1.39558470415499e-01	6.13379435290820e+00	1.00000000000000e+02	2.28884544754666e+02	-3.89096371381013e+01	1.87011367904756e+02	-1.82875127046318e+03	4.46564990914210e-21	4.03086746233712e+01	8.53401651041863e+01	1.27189324796118e+02	8.54007086547054e-01	
1.11117845303916e+09	2.08697181332600e-01	5.44633263518145e+00	1.29243018431407e+00	4.39177413601013e+00	1.00000000000000e+02	2.34079464585999e+02	-3.89694190283588e+01	1.86138123381980e+02	-1.82874674111962e+03	5.57312411448915e-21	4.06964165201694e+01	8.51948458714738e+01	1.27193854139679e+02	8.42619158044166e-01	
1.11117845303311e+09	2.30819643822395e-01	4.93966586165181e+00	1.04940762925413e+00	4.92685870922637e+00	1.00000000000000e+02	2.34414964091980e+02	-4.03755436142510e+01	1.85771006470983e+02	-1.82874646840096e+03	6.04939587222018e-21	3.91692924911362e+01	8.76908753067562e+01	1.27194126858340e+02	8.76315213318242e-01	
1.11117845303836e+09	6.06195736206184e-01	5.70105496132849e+00	1.40667146810032e+00	3.99553893157207e+00	1.00000000000000e+02	2.31968771899937e+02	-3.97250025676767e+01	1.86302426737024e+02	-1.82874375996221e+03	5.84135559184899e-21	4.02403544209209e+01	8.66435267469158e+01	1.27196835297087e+02	3.28247842612924e-01	
1.11117845303801e+09	3.01929769808223e-01	5.66021237660231e+00	1.32772152200370e+00	3.81039059255556e+00	1.00000000000000e+02	2.34040460714231e+02	-4.06818259752017e+01	1.86196061803624e+02	-1.82874226613780e+03	6.01514691168251e-21	4.03586465225511e+01	8.70815654952593e+01	1.27198329121495e+02	2.94355080037647e-01	
1.11117845302940e+09	1.03509566397932e-01	4.75963114250434e+00	1.53529571341056e+00	5.56393781189334e+00	1.00000000000000e+02	2.41092949973916e+02	-4.04101634077209e+01	1.85397297132799e+02	-1.82873553874323e+03	6.89267298095488e-21	4.14701775413675e+01	8.66263762304028e+01	1.27205056516070e+02	7.34314410143085e-01	
1.11117845303315e+09	5.60631144917675e-01	4.72845274717273e+00	3.26521582403372e-01	1.00422482405242e+00	1.00000000000000e+02	2.39204149953404e+02	-4.08085151076537e+01	1.85157121760420e+02	-1.82873545369309e+03	6.93061952096655e-21	4.14657145868347e+01	8.61482547308671e+01	1.27205141566203e+02	9.31330893533354e-01	
1.11117845303944e+09	5.99360313804958e-01	5.70638301530314e+00	4.36801939791879e-01	5.98617698766920e+00	1.00000000000000e+02	2.27421688219575e+02	-4.06244529356046e+01	1.85981702922511e+02	-1.82873542202181e+03	6.32517471592697e-21	4.13480596197272e+01	8.70147782864706e+01	1.27205173237488e+02	3.35286269896994e-01	
1.11117845303642e+09	9.68586871481055e-01	4.94836820803143e+00	1.58076168341825e+00	1.79611004487787e+00	1.00000000000000e+02	2.24949015842264e+02	-4.04005275666512e+01	1.83800173260672e+02	-1.82873455134164e+03	9.97323831566438e-21	4.16517888125018e+01	8.53580332345236e+01	1.27206043917655e+02	8.51589445347315e-01	
1.11117845303211e+09	8.61582677620995e-01	4.91546197668611e+00	2.83286921934945e+00	3.59465336505095e+00	1.00000000000000e+02	2.40439138754905e+02	-4.06856915562669e+01	1.83870653495946e+02	-1.82873452056217e+03	9.83080982779945e-21	4.22371855094393e+01	8.51196718243813e+01	1.27206074697128e+02	8.40123212978465e-01	
1.11117845303916e+09	8.02641227515209e-02	5.27906245483519e+00	2.69440771990901e+00	5.83468295670081e+00	1.00000000000000e+02	2.27482189344888e+02	-4.04889842339477e+01	1.86050309239244e+02	-1.82873349395839e+03	5.56969472439865e-21	4.14081787008148e+01	8.58357288009595e+01	1.27207101300907e+02	9.17178528856027e-01	
1.11117845304067e+09	6.66518306616029e-01	5.69287684362205e+00	7.50642679484541e-01	7.30363413072044e-02	1.00000000000000e+02	2.26785704145501e+02	-4.09611046189523e+01	1.85637367779708e+02	-1.82873037313145e+03	6.80651938552951e-21	4.01474215336063e+01	8.72348330139615e+01	1.27210222127848e+02	4.56961272775301e-01	
1.11117845303807e+09	2.20177256561687e-01	5.72975906311438e+00	2.10994779677110e-01	5.67889122931682e+00	1.00000000000000e+02	2.30719466757489e+02	-4.09150541951602e+01	1.86832259919889e+02	-1.82872849964258e+03	5.16710076089766e-21	4.16813352858958e+01	8.61070104053836e+01	1.27212095616715e+02	1.76405873846192e-01	
1.11117845304298e+09	8.67563023851701e-01	5.74938476934489e+00	5.34187069193724e-01	2.83957823730833e+00	1.00000000000000e+02	2.23895806088472e+02	-3.97637433847657e+01	1.85497054777533e+02	-1.82872779777133e+03	6.99100744702555e-21	4.13583481553503e+01	8.62009332247982e+01	1.27212797487970e+02	5.19689770923648e-01	
1.11117845304217e+09	8.65139876020252e-01	5.72668460038609e+00	2.56954205147010e-01	5.84683706192206e+00	1.00000000000000e+02	2.24170465229196e+02	-4.09592369203109e+01	1.85614623635307e+02	-1.82872725905583e+03	6.75283058983486e-21	3.98479390401808e+01	8.76691216360233e+01	1.27213336203462e+02	5.55066214213333e-01	
1.11117845303767e+09	8.08736144533360e-02	4.94717393622527e+00	1.82906972552303e+00	1.99040498458373e+00	1.00000000000000e+02	2.22720187267279e+02	-4.05467341011325e+01	1.85832421362484e+02	-1.82872502773394e+03	5.82227147042113e-21	3.99664410004517e+01	8.72491265249091e+01	1.27215567525361e+02	9.47228036003555e-01	
1.11117845303227e+09	2.92483467852883e-01	4.80240359345427e+00	1.48131843182181e-01	3.77631636123594e+00	1.00000000000000e+02	2.28434830091470e+02	-3.87144661304605e+01	1.85491286616622e+02	-1.82872471338648e+03	6.74979201540660e-21	4.02250618214804e+01	8.56255756739381e+01	1.27215881872822e+02	7.22884301486560e-01	
1.11117845303769e+09	4.05188040394152e-01	5.69166127284190e+00	2.00097008900891e+00	1.80396177884165e+00	1.00000000000000e+02	2.42102814359764e+02	-3.86287902621710e+01	1.86437396366661e+02	-1.82872267306997e+03	5.54531600842227e-21	4.14459831504142e+01	8.44548689522807e+01	1.27217922189326e+02	4.95126094864326e-01	
1.11117845303041e+09	4.21691588145274e-01	4.59528743909826e+00	1.28385580395486e+00	2.15581117098933e+00	1.00000000000000e+02	2.33615002631075e+02	-4.07750222630785e+01	1.85150376312059e+02	-1.82872124974838e+03	7.16766257490071e-21	4.21669753777645e+01	8.53376505910157e+01	1.27219345510915e+02	8.25615086762958e-01	
1.11117845303547e+09	1.14444420474749e-01	4.70988879164079e+00	6.08015231039238e-03	3.52523164226981e+00	1.00000000000000e+02	2.24056352576351e+02	-3.88828458751599e+01	1.85962436111440e+02	-1.82871953017541e+03	5.68453665778871e-21	3.86989081752101e+01	8.71517223765984e+01	1.27221065083891e+02	9.21931080464909e-01	
1.11117845303912e+09	2.07375457738550e-01	5.70858372538288e+00	2.43985552722182e+00	5.32285126226626e+00	1.00000000000000e+02	2.39025406934892e+02	-4.08245256266731e+01	1.86940722098433e+02	-1.82871876220978e+03	4.82206249261677e-21	4.13340659105428e+01	8.58270285631626e+01	1.27221833049517e+02	5.87637005853976e-01	
1.11117845303728e+09	5.15722061570182e-01	5.73715572319454e+00	1.36960636658326e+00	9.34635326732139e-01	1.00000000000000e+02	2.37723036110184e+02	-3.96548264696656e+01	1.85986916553744e+02	-1.82871821162985e+03	6.33176772402114e-21	4.19512599866995e+01	8.45655355295409e+01	1.27222383629452e+02	3.07093135313601e-01	
1.11117845304181e+09	2.97631838529049e-01	5.57586267357944e+00	1.01422055965132e+00	3.75355207098567e+00	1.00000000000000e+02	2.25096213180646e+02	-4.04175458402273e+01	1.86558580965045e+02	-1.82871622664168e+03	5.07199325205530e-21	4.03073757851994e+01	8.70437391839324e+01	1.27224368617615e+02	8.02171333874357e-01	
1.11117845303996e+09	4.24236716588429e-02	5.54857761155267e+00	2.17650614752874e+00	2.03192569213397e+00	1.00000000000000e+02	2.31957903922879e+02	-3.98720723216324e+01	1.86642341403341e+02	-1.82871269901415e+03	4.97861161119605e-21	4.07453537571365e+01	8.60676141621441e+01	1.27227896245148e+02	7.92969133238923e-01	
1.11117845304130e+09	6.85540652012923e-02	5.73663655668610e+00	1.91736863918810e+00	4.28123989504357e+00	1.00000000000000e+02	2.27603269751810e+02	-4.09020298305795e+01	1.87244264166262e+02	-1.82871100495648e+03	4.56988102181124e-21	4.05096220544647e+01	8.68914104326725e+01	1.27229590302818e+02	4.28879994472233e-01	
1.11117845303643e+09	3.29616861888805e-01	5.32750261893826e+00	2.21456340001679e+00	2.61997709356411e+00	1.00000000000000e+02	2.39217858303169e+02	-4.03851497527778e+01	1.86153560277380e+02	-1.82871036636311e+03	5.41998168209588e-21	4.07087139392705e+01	8.63180647223567e+01	1.27230228896186e+02	9.21555196746882e-01	
1.11117845303591e+09	3.75597309468424e-01	5.74775054109208e+00	9.04588401254402e-01	5.63760932590962e-01	1.00000000000000e+02	2.38123397224595e+02	-4.09530285738720e+01	1.86336345005406e+02	-1.82870678561637e+03	5.83490913868033e-21	4.09989139916512e+01	8.64238896544013e+01	1.27233809642928e+02	2.24295542864725e-01	
1.11117845304141e+09	1.00268635409783e+00	5.65822260695892e+00	2.02952028467738e+00	1.29457889896475e+00	1.00000000000000e+02	2.27513439274144e+02	-3.99761505702269e+01	1.84745199479424e+02	-1.82870550926858e+03	8.46356491466475e-21	4.22314343223493e+01	8.52720031960149e+01	1.27235085990718e+02	4.96843787777700e-01	
1.11117845303631e+09	3.67570093245770e-02	4.87216993332283e+00	2.22973855666557e+00	5.75995303369278e+00	1.00000000000000e+02	2.29991324380369e+02	-4.02884081944052e+01	1.86285994009983e+02	-1.82870343490369e+03	5.11304232515511e-21	4.13940991320602e+01	8.66729380193048e+01	1.27237160355612e+02	9.92456860671143e-01	
1.11117845303868e+09	7.94784301808514e-01	5.64546803306236e+00	2.19241850765721e+00	1.90107958986927e+00	1.00000000000000e+02	2.34698951273782e+02	-4.09465819495960e+01	1.85488781359458e+02	-1.82870058434082e+03	7.00661697821692e-21	4.01920769795773e+01	8.73398582884156e+01	1.27240010918480e+02	5.18556004787705e-01	
1.11117845303584e+09	4.16163961937989e-01	4.76932297401476e+00	4.51477989590394e-02	3.57538393386382e+00	1.00000000000000e+02	2.26910900102391e+02	-4.09320511500574e+01	1.85385323773323e+02	-1.82869967641420e+03	6.46238722955408e-21	4.05273207444277e+01	8.68820590067728e+01	1.27240918845101e+02	9.68234971675765e-01	
1.11117845303342e+09	8.47322373649158e-01	4.84274854643163e+00	1.85218400879432e+00	2.54475899378055e+00	1.00000000000000e+02	2.38672206627471e+02	-3.98013859762553e+01	1.84607179933522e+02	-1.82869957831423e+03	7.88853432682120e-21	4.14597199285503e+01	8.57812970165156e+01	1.27241016945066e+02	9.54623368084086e-01	
1.11117845303624e+09	2.04234920772528e-01	5.71549225138599e+00	2.79465438104402e+00	2.31856977188954e+00	1.00000000000000e+02	2.36045109271194e+02	-3.93054200228585e+01	1.86397566826845e+02	-1.82869668775752e+03	5.74459359470778e-21	4.14081787008148e+01	8.58357288009595e+01	1.27243907501774e+02	2.29391709582562e-01	
1.11117845303715e+09	5.54559503698727e-01	5.35056517121677e+00	2.82235412623798e+00	3.00450510008748e+00	1.00000000000000e+02	2.38252100096310e+02	-4.02188361681231e+01	1.85741723504531e+02	-1.82869562824286e+03	6.18558280959444e-21	4.04788000893981e+01	8.72735594341266e+01	1.27244967016438e+02	8.23846291714027e-01	
1.11117845304115e+09	1.11379032194625e-01	5.54056814564759e+00	2.90279456409331e+00	5.61108892268400e+00	1.00000000000000e+02	2.24919324390585e+02	-4.01637256990906e+01	1.86669072161896e+02	-1.82869489389561e+03	5.03649425784342e-21	4.12182438342651e+01	8.66826543308786e+01	1.27245701363684e+02	7.15369089682162e-01	
1.11117845303138e+09	2.03496338981467e-01	4.76291342993963e+00	1.41331609349799e+00	2.10308287990639e+00	1.00000000000000e+02	2.30367051436073e+02	-3.99518963421434e+01	1.85380295107376e+02	-1.82869308997390e+03	6.85685730502934e-21	4.05505861832983e+01	8.69540138940248e+01	1.27247505285394e+02	7.74563862026973e-01	
1.11117845303453e+09	6.77404299882034e-03	5.10130512981088e+00	2.36297648291125e+00	5.98672895695480e+00	1.00000000000000e+02	2.40843568757460e+02	-3.97413574397643e+01	1.86062039636825e+02	-1.82869267438868e+03	5.65965968114802e-21	4.23035957888613e+01	8.42507606053587e+01	1.27247920870620e+02	8.55340501501710e-01	
1.11117845304222e+09	5.00534460669873e-02	5.73177456273909e+00	1.26440288886537e+00	4.04882523573561e-01	1.00000000000000e+02	2.22916592064939e+02	-4.09726332796654e+01	1.87054435776573e+02	-1.82869257888305e+03	4.79019261550875e-21	4.02509579402092e+01	8.69786323626090e+01	1.27248016376242e+02	4.32134487498275e-01	
1.11117845304041e+09	6.23177822746925e-01	5.74560849630762e+00	3.07536885530019e+00	5.66048405993497e+00	1.00000000000000e+02	2.32708670550046e+02	-4.00533008265479e+01	1.85911092727496e+02	-1.82869015464538e+03	6.34628873368681e-21	4.14964731134889e+01	8.57539675004244e+01	1.27250440613913e+02	4.69608200906103e-01	
1.11117845303545e+09	6.49419052195692e-01	4.80692275799092e+00	2.91215443949441e+00	3.00382618817362e-01	1.00000000000000e+02	2.33037624697696e+02	-4.02642376775667e+01	1.85278225422407e+02	-1.82868767812840e+03	6.50760663933267e-21	4.15889376741344e+01	8.60804108297519e+01	1.27252917130897e+02	1.01973032429346e+00	
1.11117845303960e+09	8.47497716830898e-01	5.67948890384611e+00	1.84588258201368e+00	4.31894845023004e+00	1.00000000000000e+02	2.29757158666130e+02	-4.09430168818211e+01	1.85495118149279e+02	-1.82868761405695e+03	7.10169503358482e-21	4.02077986204960e+01	8.71071642189436e+01	1.27252981202345e+02	3.96354835733028e-01	
1.11117845303764e+09	6.30156026240829e-02	4.91137659938970e+00	5.89857165330724e-01	3.83582294397835e+00	1.00000000000000e+02	2.24361688778642e+02	-3.60981818214203e+01	1.86034359793379e+02	-1.82868438910932e+03	5.53932427660001e-21	3.84074320271375e+01	8.52715310799480e+01	1.27256206149982e+02	9.45306015901862e-01	
1.11117845303392e+09	4.17687436421026e-01	4.63696647813280e+00	2.33896836113331e+00	6.19735719613010e+00	1.00000000000000e+02	2.27674169347580e+02	-3.67446952726446e+01	1.85559912547487e+02	-1.82868413548564e+03	6.14304921785511e-21	3.78462587045545e+01	8.52608776343227e+01	1.27256459773660e+02	9.87187932078250e-01	
1.11117845303798e+09	1.01376096134957e-01	5.72757264490864e+00	3.05516597446250e+00	2.73627950809781e+00	1.00000000000000e+02	2.39291063290735e+02	-4.09858789074950e+01	1.87099645015695e+02	-1.82868408068261e+03	4.74623525964037e-21	4.16476218239454e+01	8.55842670475485e+01	1.27256514576682e+02	4.13616966795129e-01	
1.11117845303633e+09	5.16791149509280e-01	5.07880265780222e+00	2.55051079142359e+00	2.90881819977309e+00	1.00000000000000e+02	2.31622378688354e+02	-4.08688473760299e+01	1.85571935422695e+02	-1.82868341472032e+03	6.30521713546876e-21	4.04280332781904e+01	8.76514024073460e+01	1.27257180538975e+02	9.03369089522851e-01	
1.11117845303563e+09	6.10393688037907e-01	5.14039580294008e+00	2.45422278773593e+00	3.00499247849390e+00	1.00000000000000e+02	2.40359882190289e+02	-4.10610896681626e+01	1.85452854465743e+02	-1.82868301469023e+03	6.32108488858388e-21	4.24875856966036e+01	8.47838554293676e+01	1.27257580569065e+02	9.82395174927833e-01	
